""	"bwnet_20$colors"
"Zm00001eb433090"	"midnightblue"
"Zm00001eb171030"	"black"
"Zm00001eb011960"	"yellow"
"Zm00001eb167320"	"salmon"
"Zm00001eb086990"	"blue"
"Zm00001eb229990"	"magenta"
"Zm00001eb140640"	"green"
"Zm00001eb016110"	"blue"
"Zm00001eb084360"	"green"
"Zm00001eb002800"	"blue"
"Zm00001eb118200"	"pink"
"Zm00001eb351670"	"red"
"Zm00001eb298130"	"turquoise"
"Zm00001eb129770"	"salmon"
"Zm00001eb017310"	"green"
"Zm00001eb297500"	"salmon"
"Zm00001eb070150"	"turquoise"
"Zm00001eb334400"	"magenta"
"Zm00001eb393610"	"darkturquoise"
"Zm00001eb297320"	"lightyellow"
"Zm00001eb363810"	"darkgreen"
"Zm00001eb232170"	"darkgreen"
"Zm00001eb246770"	"green"
"Zm00001eb329710"	"magenta"
"Zm00001eb409890"	"pink"
"Zm00001eb045530"	"magenta"
"Zm00001eb198880"	"mediumpurple3"
"Zm00001eb183410"	"green"
"Zm00001eb028710"	"yellow"
"Zm00001eb330750"	"magenta"
"Zm00001eb183460"	"black"
"Zm00001eb251380"	"turquoise"
"Zm00001eb158630"	"white"
"Zm00001eb152410"	"yellow"
"Zm00001eb164020"	"greenyellow"
"Zm00001eb149950"	"salmon4"
"Zm00001eb070240"	"grey60"
"Zm00001eb166710"	"grey60"
"Zm00001eb280540"	"darkolivegreen"
"Zm00001eb310760"	"black"
"Zm00001eb043630"	"black"
"Zm00001eb090170"	"yellow"
"Zm00001eb103010"	"greenyellow"
"Zm00001eb167080"	"greenyellow"
"Zm00001eb369210"	"green"
"Zm00001eb278420"	"blue"
"Zm00001eb167710"	"turquoise"
"Zm00001eb179170"	"red"
"Zm00001eb146080"	"magenta"
"Zm00001eb041970"	"black"
"Zm00001eb291160"	"purple"
"Zm00001eb172980"	"turquoise"
"Zm00001eb214290"	"salmon"
"Zm00001eb043680"	"pink"
"Zm00001eb143180"	"yellow"
"Zm00001eb364090"	"darkmagenta"
"Zm00001eb085320"	"blue"
"Zm00001eb230230"	"yellow"
"Zm00001eb119070"	"blue"
"Zm00001eb104960"	"green"
"Zm00001eb086520"	"pink"
"Zm00001eb344570"	"magenta"
"Zm00001eb070180"	"turquoise"
"Zm00001eb380840"	"purple"
"Zm00001eb040490"	"lightyellow"
"Zm00001eb032600"	"turquoise"
"Zm00001eb101840"	"skyblue3"
"Zm00001eb209550"	"blue"
"Zm00001eb366530"	"red"
"Zm00001eb343250"	"green"
"Zm00001eb353180"	"yellow"
"Zm00001eb004030"	"turquoise"
"Zm00001eb331970"	"brown"
"Zm00001eb270940"	"yellow"
"Zm00001eb084430"	"pink"
"Zm00001eb215080"	"pink"
"Zm00001eb076550"	"cyan"
"Zm00001eb425450"	"yellow"
"Zm00001eb342070"	"midnightblue"
"Zm00001eb228660"	"greenyellow"
"Zm00001eb321980"	"green"
"Zm00001eb138910"	"salmon"
"Zm00001eb043640"	"midnightblue"
"Zm00001eb038490"	"magenta"
"Zm00001eb218650"	"red"
"Zm00001eb185540"	"green"
"Zm00001eb260890"	"magenta"
"Zm00001eb290510"	"blue"
"Zm00001eb063230"	"darkgreen"
"Zm00001eb173880"	"magenta"
"Zm00001eb361300"	"blue"
"Zm00001eb405230"	"magenta"
"Zm00001eb399630"	"salmon"
"Zm00001eb377760"	"blue"
"Zm00001eb103900"	"lightgreen"
"Zm00001eb326900"	"green"
"Zm00001eb192060"	"green"
"Zm00001eb421160"	"green"
"Zm00001eb046440"	"green"
"Zm00001eb347860"	"paleturquoise"
"Zm00001eb180920"	"black"
"Zm00001eb157270"	"blue"
"Zm00001eb110430"	"yellow"
"Zm00001eb039040"	"cyan"
"Zm00001eb106430"	"black"
"Zm00001eb160220"	"turquoise"
"Zm00001eb422400"	"brown"
"Zm00001eb066680"	"pink"
"Zm00001eb146720"	"blue"
"Zm00001eb266300"	"green"
"Zm00001eb404410"	"darkred"
"Zm00001eb059370"	"green"
"Zm00001eb277700"	"green"
"Zm00001eb043920"	"salmon"
"Zm00001eb398970"	"green"
"Zm00001eb310400"	"blue"
"Zm00001eb420950"	"yellow"
"Zm00001eb318780"	"lightsteelblue1"
"Zm00001eb143240"	"black"
"Zm00001eb066790"	"lightgreen"
"Zm00001eb173070"	"yellow"
"Zm00001eb142770"	"tan"
"Zm00001eb244200"	"pink"
"Zm00001eb343260"	"lightyellow"
"Zm00001eb198180"	"green"
"Zm00001eb300890"	"yellow"
"Zm00001eb193690"	"lightcyan"
"Zm00001eb188570"	"brown"
"Zm00001eb404050"	"darkred"
"Zm00001eb164790"	"blue"
"Zm00001eb026650"	"darkolivegreen"
"Zm00001eb276280"	"greenyellow"
"Zm00001eb275390"	"pink"
"Zm00001eb227460"	"magenta"
"Zm00001eb275750"	"salmon"
"Zm00001eb103720"	"green"
"Zm00001eb403780"	"black"
"Zm00001eb043590"	"red"
"Zm00001eb356320"	"red"
"Zm00001eb064100"	"honeydew1"
"Zm00001eb010730"	"purple"
"Zm00001eb179550"	"turquoise"
"Zm00001eb431410"	"purple"
"Zm00001eb198580"	"black"
"Zm00001eb387310"	"brown"
"Zm00001eb062310"	"cyan"
"Zm00001eb141420"	"plum2"
"Zm00001eb058260"	"blue"
"Zm00001eb012670"	"white"
"Zm00001eb108430"	"yellow"
"Zm00001eb386290"	"green"
"Zm00001eb171750"	"pink"
"Zm00001eb412950"	"yellow"
"Zm00001eb390530"	"green"
"Zm00001eb046370"	"yellow"
"Zm00001eb053500"	"turquoise"
"Zm00001eb055490"	"turquoise"
"Zm00001eb408220"	"blue"
"Zm00001eb368820"	"green"
"Zm00001eb018830"	"turquoise"
"Zm00001eb147950"	"turquoise"
"Zm00001eb378640"	"green"
"Zm00001eb022230"	"brown"
"Zm00001eb061440"	"floralwhite"
"Zm00001eb086540"	"plum2"
"Zm00001eb048680"	"pink"
"Zm00001eb144430"	"lightcyan"
"Zm00001eb272660"	"brown"
"Zm00001eb048000"	"blue"
"Zm00001eb324500"	"salmon"
"Zm00001eb000320"	"tan"
"Zm00001eb026430"	"darkgrey"
"Zm00001eb336790"	"red"
"Zm00001eb373980"	"darkorange2"
"Zm00001eb397240"	"cyan"
"Zm00001eb229630"	"lightcyan1"
"Zm00001eb397710"	"yellow"
"Zm00001eb228120"	"tan"
"Zm00001eb008490"	"turquoise"
"Zm00001eb227930"	"turquoise"
"Zm00001eb107250"	"orange"
"Zm00001eb228050"	"salmon"
"Zm00001eb212740"	"pink"
"Zm00001eb096290"	"darkolivegreen"
"Zm00001eb156220"	"black"
"Zm00001eb227380"	"darkturquoise"
"Zm00001eb319930"	"magenta"
"Zm00001eb103580"	"yellow"
"Zm00001eb044600"	"black"
"Zm00001eb364660"	"brown"
"Zm00001eb354180"	"yellow"
"Zm00001eb377530"	"green"
"Zm00001eb005220"	"magenta"
"Zm00001eb332890"	"blue"
"Zm00001eb157810"	"cyan"
"Zm00001eb390210"	"red"
"Zm00001eb328970"	"darkgrey"
"Zm00001eb074270"	"greenyellow"
"Zm00001eb407020"	"brown"
"Zm00001eb125930"	"greenyellow"
"Zm00001eb424060"	"magenta"
"Zm00001eb431800"	"orange"
"Zm00001eb221690"	"purple"
"Zm00001eb018810"	"darkgreen"
"Zm00001eb163980"	"turquoise"
"Zm00001eb105830"	"pink"
"Zm00001eb413550"	"green"
"Zm00001eb045810"	"lightcyan"
"Zm00001eb334220"	"yellow"
"Zm00001eb020710"	"blue"
"Zm00001eb334430"	"red"
"Zm00001eb226870"	"darkorange"
"Zm00001eb211780"	"magenta"
"Zm00001eb010320"	"red"
"Zm00001eb123150"	"turquoise"
"Zm00001eb322880"	"midnightblue"
"Zm00001eb228910"	"grey60"
"Zm00001eb354380"	"lightcyan"
"Zm00001eb377270"	"greenyellow"
"Zm00001eb224680"	"floralwhite"
"Zm00001eb061750"	"yellow"
"Zm00001eb330480"	"green"
"Zm00001eb257580"	"blue"
"Zm00001eb013180"	"orangered4"
"Zm00001eb172570"	"red"
"Zm00001eb430780"	"yellow"
"Zm00001eb171320"	"thistle2"
"Zm00001eb432130"	"turquoise"
"Zm00001eb273440"	"magenta"
"Zm00001eb337250"	"green"
"Zm00001eb386840"	"salmon"
"Zm00001eb090910"	"brown"
"Zm00001eb297110"	"lightcyan"
"Zm00001eb191060"	"red"
"Zm00001eb025460"	"yellowgreen"
"Zm00001eb326780"	"turquoise"
"Zm00001eb191290"	"red"
"Zm00001eb079780"	"salmon"
"Zm00001eb257890"	"turquoise"
"Zm00001eb052870"	"green"
"Zm00001eb083400"	"turquoise"
"Zm00001eb171010"	"yellow"
"Zm00001eb172520"	"mediumpurple3"
"Zm00001eb331920"	"red"
"Zm00001eb164330"	"brown"
"Zm00001eb178120"	"darkgrey"
"Zm00001eb028430"	"midnightblue"
"Zm00001eb002260"	"turquoise"
"Zm00001eb317470"	"green"
"Zm00001eb189260"	"green"
"Zm00001eb354080"	"blue"
"Zm00001eb434200"	"brown"
"Zm00001eb126700"	"magenta"
"Zm00001eb313820"	"turquoise"
"Zm00001eb382490"	"greenyellow"
"Zm00001eb356970"	"cyan"
"Zm00001eb414960"	"red"
"Zm00001eb351280"	"yellow"
"Zm00001eb247350"	"green"
"Zm00001eb004400"	"tan"
"Zm00001eb144630"	"turquoise"
"Zm00001eb355120"	"tan"
"Zm00001eb323590"	"turquoise"
"Zm00001eb332940"	"yellow"
"Zm00001eb268890"	"blue"
"Zm00001eb133890"	"brown4"
"Zm00001eb205080"	"black"
"Zm00001eb032060"	"green"
"Zm00001eb356480"	"green"
"Zm00001eb158370"	"blue"
"Zm00001eb400180"	"turquoise"
"Zm00001eb347530"	"grey60"
"Zm00001eb289150"	"turquoise"
"Zm00001eb371760"	"turquoise"
"Zm00001eb089740"	"saddlebrown"
"Zm00001eb425810"	"yellow"
"Zm00001eb123260"	"pink"
"Zm00001eb085340"	"magenta"
"Zm00001eb383320"	"lightsteelblue1"
"Zm00001eb401220"	"purple"
"Zm00001eb069130"	"midnightblue"
"Zm00001eb075030"	"turquoise"
"Zm00001eb264980"	"maroon"
"Zm00001eb187910"	"pink"
"Zm00001eb135590"	"blue"
"Zm00001eb293430"	"pink"
"Zm00001eb295030"	"green"
"Zm00001eb343360"	"green"
"Zm00001eb256570"	"red"
"Zm00001eb259220"	"green"
"Zm00001eb183010"	"red"
"Zm00001eb041150"	"red"
"Zm00001eb000370"	"cyan"
"Zm00001eb158210"	"brown"
"Zm00001eb408790"	"magenta"
"Zm00001eb065570"	"red"
"Zm00001eb223680"	"brown"
"Zm00001eb275200"	"blue"
"Zm00001eb403040"	"yellow"
"Zm00001eb430480"	"tan"
"Zm00001eb023080"	"magenta"
"Zm00001eb147110"	"greenyellow"
"Zm00001eb400100"	"green"
"Zm00001eb150960"	"tan"
"Zm00001eb354510"	"pink"
"Zm00001eb158270"	"yellow"
"Zm00001eb389800"	"turquoise"
"Zm00001eb107230"	"turquoise"
"Zm00001eb166180"	"green"
"Zm00001eb377860"	"purple"
"Zm00001eb117590"	"red"
"Zm00001eb335970"	"greenyellow"
"Zm00001eb238820"	"pink"
"Zm00001eb257160"	"green"
"Zm00001eb061360"	"green"
"Zm00001eb216390"	"ivory"
"Zm00001eb029580"	"green"
"Zm00001eb102090"	"purple"
"Zm00001eb155060"	"yellow"
"Zm00001eb432360"	"green"
"Zm00001eb006410"	"green"
"Zm00001eb246400"	"red"
"Zm00001eb343840"	"lightgreen"
"Zm00001eb185070"	"green"
"Zm00001eb198350"	"black"
"Zm00001eb209870"	"brown"
"Zm00001eb260370"	"blue"
"Zm00001eb323100"	"black"
"Zm00001eb434030"	"turquoise"
"Zm00001eb329490"	"pink"
"Zm00001eb348730"	"saddlebrown"
"Zm00001eb100920"	"green"
"Zm00001eb157530"	"greenyellow"
"Zm00001eb232020"	"red"
"Zm00001eb068270"	"mediumpurple3"
"Zm00001eb350560"	"yellow"
"Zm00001eb047830"	"turquoise"
"Zm00001eb244920"	"greenyellow"
"Zm00001eb008360"	"midnightblue"
"Zm00001eb011000"	"darkorange"
"Zm00001eb344140"	"green"
"Zm00001eb158110"	"purple"
"Zm00001eb036610"	"lightgreen"
"Zm00001eb082500"	"green"
"Zm00001eb356680"	"green"
"Zm00001eb327620"	"magenta"
"Zm00001eb031330"	"red"
"Zm00001eb103070"	"grey60"
"Zm00001eb380420"	"saddlebrown"
"Zm00001eb308400"	"pink"
"Zm00001eb049240"	"greenyellow"
"Zm00001eb082930"	"red"
"Zm00001eb404280"	"blue"
"Zm00001eb331540"	"cyan"
"Zm00001eb328080"	"yellow"
"Zm00001eb217350"	"green"
"Zm00001eb198910"	"orangered4"
"Zm00001eb064650"	"black"
"Zm00001eb062230"	"black"
"Zm00001eb258190"	"midnightblue"
"Zm00001eb319660"	"darkgreen"
"Zm00001eb088370"	"salmon"
"Zm00001eb319390"	"yellow"
"Zm00001eb392400"	"green"
"Zm00001eb016930"	"pink"
"Zm00001eb075630"	"darkorange"
"Zm00001eb019590"	"greenyellow"
"Zm00001eb331700"	"black"
"Zm00001eb076390"	"salmon"
"Zm00001eb299530"	"blue"
"Zm00001eb222420"	"sienna3"
"Zm00001eb341370"	"green"
"Zm00001eb162560"	"pink"
"Zm00001eb048600"	"turquoise"
"Zm00001eb037310"	"yellow"
"Zm00001eb034180"	"lightpink4"
"Zm00001eb149240"	"magenta"
"Zm00001eb358200"	"turquoise"
"Zm00001eb360800"	"orange"
"Zm00001eb240760"	"green"
"Zm00001eb088940"	"darkgreen"
"Zm00001eb319590"	"black"
"Zm00001eb013940"	"red"
"Zm00001eb235800"	"purple"
"Zm00001eb378500"	"darkturquoise"
"Zm00001eb206510"	"saddlebrown"
"Zm00001eb021240"	"greenyellow"
"Zm00001eb279930"	"yellowgreen"
"Zm00001eb254950"	"blue"
"Zm00001eb136500"	"blue"
"Zm00001eb321680"	"yellow"
"Zm00001eb061370"	"cyan"
"Zm00001eb065390"	"brown"
"Zm00001eb302680"	"palevioletred3"
"Zm00001eb097790"	"yellow"
"Zm00001eb397790"	"white"
"Zm00001eb322050"	"ivory"
"Zm00001eb301260"	"lightcyan"
"Zm00001eb322020"	"magenta"
"Zm00001eb212900"	"green"
"Zm00001eb168830"	"green"
"Zm00001eb199490"	"darkgrey"
"Zm00001eb399850"	"green"
"Zm00001eb341260"	"green"
"Zm00001eb005330"	"midnightblue"
"Zm00001eb411000"	"turquoise"
"Zm00001eb232450"	"lightcyan"
"Zm00001eb172110"	"salmon"
"Zm00001eb245020"	"turquoise"
"Zm00001eb138650"	"black"
"Zm00001eb405770"	"salmon"
"Zm00001eb237090"	"tan"
"Zm00001eb003810"	"sienna3"
"Zm00001eb416340"	"greenyellow"
"Zm00001eb025170"	"yellow"
"Zm00001eb091200"	"green"
"Zm00001eb418470"	"blue"
"Zm00001eb108030"	"salmon"
"Zm00001eb172650"	"darkgreen"
"Zm00001eb084540"	"brown"
"Zm00001eb389930"	"lightcyan"
"Zm00001eb112380"	"brown"
"Zm00001eb294580"	"green"
"Zm00001eb066780"	"black"
"Zm00001eb068020"	"green"
"Zm00001eb225770"	"red"
"Zm00001eb026330"	"darkred"
"Zm00001eb208420"	"ivory"
"Zm00001eb235200"	"salmon"
"Zm00001eb137740"	"green"
"Zm00001eb002420"	"green"
"Zm00001eb022730"	"yellow"
"Zm00001eb081140"	"pink"
"Zm00001eb369860"	"darkgreen"
"Zm00001eb052020"	"lightyellow"
"Zm00001eb195010"	"red"
"Zm00001eb243970"	"greenyellow"
"Zm00001eb020860"	"cyan"
"Zm00001eb333030"	"turquoise"
"Zm00001eb192800"	"turquoise"
"Zm00001eb137150"	"green"
"Zm00001eb350050"	"yellow"
"Zm00001eb358730"	"green"
"Zm00001eb078940"	"green"
"Zm00001eb048220"	"red"
"Zm00001eb110100"	"lightgreen"
"Zm00001eb174480"	"green"
"Zm00001eb146430"	"brown"
"Zm00001eb177560"	"tan"
"Zm00001eb431730"	"green"
"Zm00001eb431510"	"turquoise"
"Zm00001eb344020"	"skyblue3"
"Zm00001eb404070"	"black"
"Zm00001eb246220"	"greenyellow"
"Zm00001eb189120"	"thistle2"
"Zm00001eb140660"	"white"
"Zm00001eb291360"	"black"
"Zm00001eb341390"	"red"
"Zm00001eb086860"	"blue"
"Zm00001eb371630"	"greenyellow"
"Zm00001eb061740"	"greenyellow"
"Zm00001eb355970"	"blue"
"Zm00001eb272090"	"blue"
"Zm00001eb336530"	"grey60"
"Zm00001eb084770"	"black"
"Zm00001eb392440"	"tan"
"Zm00001eb400560"	"tan"
"Zm00001eb111430"	"turquoise"
"Zm00001eb136060"	"pink"
"Zm00001eb339240"	"purple"
"Zm00001eb283340"	"brown"
"Zm00001eb057720"	"blue"
"Zm00001eb070920"	"turquoise"
"Zm00001eb081070"	"green"
"Zm00001eb203950"	"yellow"
"Zm00001eb201060"	"salmon"
"Zm00001eb397050"	"black"
"Zm00001eb111180"	"pink"
"Zm00001eb026690"	"darkgrey"
"Zm00001eb126690"	"thistle1"
"Zm00001eb413580"	"salmon"
"Zm00001eb192910"	"turquoise"
"Zm00001eb379560"	"greenyellow"
"Zm00001eb306650"	"saddlebrown"
"Zm00001eb001260"	"yellow"
"Zm00001eb292530"	"yellow"
"Zm00001eb319030"	"turquoise"
"Zm00001eb207290"	"turquoise"
"Zm00001eb288070"	"red"
"Zm00001eb277530"	"green"
"Zm00001eb322160"	"pink"
"Zm00001eb305810"	"magenta"
"Zm00001eb155010"	"blue"
"Zm00001eb179730"	"yellow"
"Zm00001eb419910"	"green"
"Zm00001eb357330"	"darkolivegreen"
"Zm00001eb169790"	"green"
"Zm00001eb064620"	"blue"
"Zm00001eb250120"	"turquoise"
"Zm00001eb391060"	"brown"
"Zm00001eb431370"	"yellow"
"Zm00001eb133590"	"darkgreen"
"Zm00001eb316100"	"green"
"Zm00001eb354870"	"ivory"
"Zm00001eb168750"	"green"
"Zm00001eb146760"	"white"
"Zm00001eb220780"	"white"
"Zm00001eb050660"	"lightcyan1"
"Zm00001eb226640"	"green"
"Zm00001eb110560"	"purple"
"Zm00001eb168920"	"purple"
"Zm00001eb043770"	"plum2"
"Zm00001eb302640"	"green"
"Zm00001eb324430"	"pink"
"Zm00001eb041160"	"greenyellow"
"Zm00001eb102550"	"blue"
"Zm00001eb305190"	"darkgrey"
"Zm00001eb121810"	"blue"
"Zm00001eb016000"	"yellow"
"Zm00001eb414760"	"darkorange"
"Zm00001eb424480"	"magenta"
"Zm00001eb061450"	"red"
"Zm00001eb413080"	"magenta"
"Zm00001eb099280"	"turquoise"
"Zm00001eb167750"	"violet"
"Zm00001eb103080"	"yellow"
"Zm00001eb272710"	"darkgrey"
"Zm00001eb177440"	"green"
"Zm00001eb151300"	"blue"
"Zm00001eb230070"	"lightyellow"
"Zm00001eb413780"	"green"
"Zm00001eb064830"	"green"
"Zm00001eb377380"	"green"
"Zm00001eb012430"	"yellowgreen"
"Zm00001eb087670"	"pink"
"Zm00001eb222460"	"green"
"Zm00001eb318720"	"pink"
"Zm00001eb354470"	"brown"
"Zm00001eb269140"	"midnightblue"
"Zm00001eb356180"	"green"
"Zm00001eb346900"	"yellow"
"Zm00001eb153460"	"red"
"Zm00001eb069390"	"tan"
"Zm00001eb201290"	"pink"
"Zm00001eb227400"	"blue"
"Zm00001eb366290"	"blue"
"Zm00001eb172970"	"yellow"
"Zm00001eb235400"	"yellow"
"Zm00001eb354890"	"lightgreen"
"Zm00001eb220770"	"green"
"Zm00001eb151930"	"orange"
"Zm00001eb269560"	"brown"
"Zm00001eb260170"	"turquoise"
"Zm00001eb016200"	"blue"
"Zm00001eb043580"	"red"
"Zm00001eb072510"	"turquoise"
"Zm00001eb099920"	"tan"
"Zm00001eb387100"	"brown"
"Zm00001eb133050"	"yellow"
"Zm00001eb187240"	"green"
"Zm00001eb327450"	"greenyellow"
"Zm00001eb185960"	"red"
"Zm00001eb402980"	"darkolivegreen"
"Zm00001eb116270"	"blue"
"Zm00001eb051900"	"yellow"
"Zm00001eb257900"	"blue"
"Zm00001eb084910"	"purple"
"Zm00001eb156600"	"magenta"
"Zm00001eb389600"	"pink"
"Zm00001eb031280"	"green"
"Zm00001eb325760"	"green"
"Zm00001eb331570"	"blue"
"Zm00001eb286140"	"midnightblue"
"Zm00001eb158290"	"red"
"Zm00001eb370240"	"blue"
"Zm00001eb413680"	"blue"
"Zm00001eb033670"	"cyan"
"Zm00001eb420570"	"yellow"
"Zm00001eb016160"	"tan"
"Zm00001eb291460"	"turquoise"
"Zm00001eb191030"	"turquoise"
"Zm00001eb297760"	"green"
"Zm00001eb152790"	"blue"
"Zm00001eb267970"	"cyan"
"Zm00001eb019530"	"green"
"Zm00001eb287890"	"turquoise"
"Zm00001eb325940"	"green"
"Zm00001eb250900"	"yellow"
"Zm00001eb099120"	"turquoise"
"Zm00001eb249600"	"tan"
"Zm00001eb432770"	"midnightblue"
"Zm00001eb194930"	"pink"
"Zm00001eb121540"	"yellow"
"Zm00001eb418970"	"yellow"
"Zm00001eb426330"	"green"
"Zm00001eb243850"	"magenta"
"Zm00001eb343110"	"magenta"
"Zm00001eb302940"	"turquoise"
"Zm00001eb205020"	"yellow"
"Zm00001eb068120"	"yellow"
"Zm00001eb060410"	"darkturquoise"
"Zm00001eb043390"	"green"
"Zm00001eb155590"	"skyblue3"
"Zm00001eb382180"	"steelblue"
"Zm00001eb151060"	"blue"
"Zm00001eb397510"	"brown"
"Zm00001eb131770"	"midnightblue"
"Zm00001eb237040"	"green"
"Zm00001eb235840"	"brown"
"Zm00001eb065300"	"brown"
"Zm00001eb145440"	"cyan"
"Zm00001eb151510"	"tan"
"Zm00001eb010370"	"cyan"
"Zm00001eb315650"	"magenta"
"Zm00001eb350500"	"darkorange2"
"Zm00001eb370180"	"red"
"Zm00001eb208010"	"yellow"
"Zm00001eb351120"	"pink"
"Zm00001eb271590"	"black"
"Zm00001eb281750"	"yellow"
"Zm00001eb187580"	"green"
"Zm00001eb069420"	"brown4"
"Zm00001eb388260"	"darkgrey"
"Zm00001eb100100"	"orange"
"Zm00001eb126920"	"mediumpurple3"
"Zm00001eb200400"	"yellow"
"Zm00001eb315750"	"turquoise"
"Zm00001eb079970"	"pink"
"Zm00001eb133480"	"lavenderblush3"
"Zm00001eb252240"	"blue"
"Zm00001eb433960"	"darkgrey"
"Zm00001eb320760"	"ivory"
"Zm00001eb046040"	"blue"
"Zm00001eb061730"	"black"
"Zm00001eb079380"	"blue"
"Zm00001eb020120"	"lightcyan"
"Zm00001eb275730"	"tan"
"Zm00001eb144900"	"mediumpurple3"
"Zm00001eb051060"	"grey60"
"Zm00001eb366410"	"greenyellow"
"Zm00001eb008660"	"black"
"Zm00001eb300010"	"skyblue3"
"Zm00001eb313500"	"green"
"Zm00001eb313960"	"turquoise"
"Zm00001eb041470"	"brown"
"Zm00001eb043420"	"turquoise"
"Zm00001eb298700"	"green"
"Zm00001eb402160"	"red"
"Zm00001eb245620"	"black"
"Zm00001eb364080"	"pink"
"Zm00001eb431050"	"darkorange2"
"Zm00001eb257110"	"blue"
"Zm00001eb090920"	"turquoise"
"Zm00001eb057000"	"salmon"
"Zm00001eb333440"	"green"
"Zm00001eb328050"	"pink"
"Zm00001eb097070"	"turquoise"
"Zm00001eb408630"	"pink"
"Zm00001eb154830"	"turquoise"
"Zm00001eb431180"	"lightcyan"
"Zm00001eb403120"	"turquoise"
"Zm00001eb233170"	"black"
"Zm00001eb203040"	"purple"
"Zm00001eb103510"	"yellow"
"Zm00001eb285570"	"green"
"Zm00001eb239790"	"salmon"
"Zm00001eb015060"	"blue"
"Zm00001eb154640"	"brown"
"Zm00001eb267080"	"lightcyan"
"Zm00001eb055820"	"purple"
"Zm00001eb400880"	"greenyellow"
"Zm00001eb405030"	"yellow"
"Zm00001eb220930"	"blue"
"Zm00001eb107700"	"steelblue"
"Zm00001eb313950"	"lightgreen"
"Zm00001eb364060"	"palevioletred3"
"Zm00001eb363240"	"pink"
"Zm00001eb278580"	"yellow"
"Zm00001eb150840"	"lightcyan"
"Zm00001eb244170"	"brown4"
"Zm00001eb187690"	"red"
"Zm00001eb055410"	"greenyellow"
"Zm00001eb409480"	"green"
"Zm00001eb386510"	"magenta"
"Zm00001eb418990"	"darkolivegreen"
"Zm00001eb397560"	"green"
"Zm00001eb246090"	"black"
"Zm00001eb258090"	"red"
"Zm00001eb120880"	"blue"
"Zm00001eb128160"	"magenta"
"Zm00001eb302880"	"turquoise"
"Zm00001eb210570"	"greenyellow"
"Zm00001eb275450"	"brown"
"Zm00001eb362030"	"green"
"Zm00001eb369880"	"orange"
"Zm00001eb381870"	"cyan"
"Zm00001eb351570"	"darkgreen"
"Zm00001eb197910"	"brown"
"Zm00001eb278140"	"lightgreen"
"Zm00001eb256470"	"cyan"
"Zm00001eb148790"	"turquoise"
"Zm00001eb261740"	"black"
"Zm00001eb085110"	"green"
"Zm00001eb068910"	"grey60"
"Zm00001eb126500"	"yellow"
"Zm00001eb291710"	"green"
"Zm00001eb369980"	"brown"
"Zm00001eb363160"	"green"
"Zm00001eb257440"	"red"
"Zm00001eb124210"	"cyan"
"Zm00001eb433100"	"orangered4"
"Zm00001eb280900"	"blue"
"Zm00001eb318180"	"magenta"
"Zm00001eb031290"	"orangered4"
"Zm00001eb226060"	"black"
"Zm00001eb305960"	"lightcyan"
"Zm00001eb282120"	"blue"
"Zm00001eb278740"	"green"
"Zm00001eb328560"	"magenta"
"Zm00001eb173990"	"yellow"
"Zm00001eb257660"	"black"
"Zm00001eb334990"	"purple"
"Zm00001eb056050"	"green"
"Zm00001eb321910"	"pink"
"Zm00001eb370990"	"greenyellow"
"Zm00001eb000920"	"red"
"Zm00001eb056220"	"cyan"
"Zm00001eb077980"	"blue"
"Zm00001eb382260"	"pink"
"Zm00001eb052130"	"yellow"
"Zm00001eb198450"	"black"
"Zm00001eb137820"	"red"
"Zm00001eb386020"	"grey60"
"Zm00001eb260100"	"pink"
"Zm00001eb324170"	"green"
"Zm00001eb281660"	"pink"
"Zm00001eb223100"	"brown"
"Zm00001eb200650"	"saddlebrown"
"Zm00001eb163120"	"blue"
"Zm00001eb079760"	"blue"
"Zm00001eb258600"	"magenta"
"Zm00001eb054380"	"black"
"Zm00001eb143480"	"magenta"
"Zm00001eb007510"	"lightyellow"
"Zm00001eb041850"	"paleturquoise"
"Zm00001eb086910"	"tan"
"Zm00001eb183380"	"green"
"Zm00001eb327610"	"lightgreen"
"Zm00001eb062390"	"brown"
"Zm00001eb084020"	"brown"
"Zm00001eb402480"	"turquoise"
"Zm00001eb329730"	"black"
"Zm00001eb064390"	"salmon"
"Zm00001eb089360"	"turquoise"
"Zm00001eb062550"	"yellow"
"Zm00001eb240190"	"green"
"Zm00001eb107990"	"darkgrey"
"Zm00001eb325080"	"lightyellow"
"Zm00001eb311450"	"salmon"
"Zm00001eb339760"	"darkgrey"
"Zm00001eb396860"	"darkslateblue"
"Zm00001eb146420"	"red"
"Zm00001eb282460"	"pink"
"Zm00001eb039390"	"brown"
"Zm00001eb111230"	"black"
"Zm00001eb215910"	"tan"
"Zm00001eb292310"	"greenyellow"
"Zm00001eb018660"	"black"
"Zm00001eb321830"	"turquoise"
"Zm00001eb176200"	"yellow"
"Zm00001eb233880"	"brown"
"Zm00001eb319760"	"blue"
"Zm00001eb356850"	"skyblue"
"Zm00001eb335900"	"magenta"
"Zm00001eb339460"	"green"
"Zm00001eb162550"	"pink"
"Zm00001eb002390"	"pink"
"Zm00001eb191920"	"steelblue"
"Zm00001eb083750"	"yellow"
"Zm00001eb217750"	"yellow"
"Zm00001eb404940"	"darkgreen"
"Zm00001eb257130"	"purple"
"Zm00001eb225060"	"red"
"Zm00001eb417640"	"green"
"Zm00001eb155310"	"darkturquoise"
"Zm00001eb214420"	"pink"
