ENSEMBL_GeneID	C_24_Tol	T_24_Tol
Zm00001eb239740	569	644
Zm00001eb293570	298	384
Zm00001eb332560	152	477
Zm00001eb421330	564	345
Zm00001eb120900	421	446
Zm00001eb172880	511	357
Zm00001eb151360	588	550
Zm00001eb272410	587	222
Zm00001eb356610	487	463
Zm00001eb087750	1014	439
Zm00001eb229660	649	336
Zm00001eb267220	1	0
Zm00001eb355770	488	214
Zm00001eb025080	535	468
Zm00001eb066180	510	503
Zm00001eb153840	480	344
Zm00001eb399110	418	356
Zm00001eb036320	424	295
Zm00001eb321900	782	307
Zm00001eb120910	362	460
Zm00001eb198310	670	223
Zm00001eb431760	442	340
Zm00001eb123160	507	325
Zm00001eb300950	558	366
Zm00001eb160720	468	391
Zm00001eb326950	992	191
Zm00001eb187120	730	603
Zm00001eb058460	666	581
Zm00001eb131540	348	329
Zm00001eb134530	435	304
Zm00001eb219970	536	877
Zm00001eb062730	483	555
Zm00001eb101470	485	444
Zm00001eb229000	462	407
Zm00001eb361150	736	354
Zm00001eb186600	706	638
Zm00001eb277100	303	171
Zm00001eb409580	745	565
Zm00001eb215220	451	447
Zm00001eb126990	503	415
Zm00001eb333520	451	443
Zm00001eb076010	673	530
Zm00001eb137720	402	357
Zm00001eb202870	706	223
Zm00001eb395080	477	418
Zm00001eb183220	417	169
Zm00001eb210000	592	475
Zm00001eb364230	497	603
Zm00001eb402640	323	242
Zm00001eb403170	602	313
Zm00001eb318320	423	293
Zm00001eb355750	680	477
Zm00001eb131470	582	197
Zm00001eb068410	655	446
Zm00001eb168930	1052	402
Zm00001eb365190	591	543
Zm00001eb107900	216	592
Zm00001eb254910	561	389
Zm00001eb153930	731	525
Zm00001eb241670	802	547
Zm00001eb252230	525	343
Zm00001eb234620	770	555
Zm00001eb154600	649	104
Zm00001eb336660	590	199
Zm00001eb005500	581	190
Zm00001eb271370	630	401
Zm00001eb333230	659	414
Zm00001eb107180	859	445
Zm00001eb081370	751	726
Zm00001eb099760	17	13
Zm00001eb140470	672	350
Zm00001eb307770	389	387
Zm00001eb131090	1030	259
Zm00001eb352410	612	446
Zm00001eb056530	592	442
Zm00001eb195560	465	896
Zm00001eb008160	466	380
Zm00001eb021010	417	413
Zm00001eb061120	534	447
Zm00001eb284960	348	523
Zm00001eb298400	542	452
Zm00001eb155920	498	397
Zm00001eb272970	467	408
Zm00001eb341540	910	438
Zm00001eb432090	249	424
Zm00001eb213320	365	210
Zm00001eb427510	573	342
Zm00001eb053830	462	299
Zm00001eb075140	908	566
Zm00001eb192710	381	322
Zm00001eb273530	454	286
Zm00001eb329240	704	522
Zm00001eb214510	1011	689
Zm00001eb234790	795	536
Zm00001eb311000	549	318
Zm00001eb325910	489	394
Zm00001eb408860	535	432
Zm00001eb003700	1324	253
Zm00001eb244240	530	352
Zm00001eb357710	411	400
Zm00001eb408490	480	202
Zm00001eb196510	510	699
Zm00001eb303220	519	451
Zm00001eb036040	630	436
Zm00001eb315500	514	239
Zm00001eb392280	579	406
Zm00001eb292050	472	423
Zm00001eb168840	507	252
Zm00001eb403130	903	345
Zm00001eb433550	429	348
Zm00001eb126740	489	458
Zm00001eb225390	629	262
Zm00001eb411190	380	360
Zm00001eb088740	563	391
Zm00001eb334860	365	463
Zm00001eb347720	580	370
Zm00001eb273490	457	417
Zm00001eb400420	492	500
Zm00001eb052520	711	174
Zm00001eb217930	492	500
Zm00001eb218160	1092	492
Zm00001eb425710	523	446
Zm00001eb399240	448	452
Zm00001eb012900	653	363
Zm00001eb325150	428	263
Zm00001eb074680	615	352
Zm00001eb079000	425	459
Zm00001eb193240	476	462
Zm00001eb199300	488	485
Zm00001eb158830	523	466
Zm00001eb297740	433	369
Zm00001eb345040	600	455
Zm00001eb396030	478	420
Zm00001eb118010	470	753
Zm00001eb216090	550	411
Zm00001eb289250	505	588
Zm00001eb370130	669	242
Zm00001eb215130	406	371
Zm00001eb272000	571	596
Zm00001eb170870	779	382
Zm00001eb240920	459	447
Zm00001eb361750	495	313
Zm00001eb402080	570	386
Zm00001eb369620	638	466
Zm00001eb020180	516	340
Zm00001eb048160	494	385
Zm00001eb152490	337	275
Zm00001eb426670	404	161
Zm00001eb113170	469	506
Zm00001eb266620	287	322
Zm00001eb330080	470	406
Zm00001eb141160	343	364
Zm00001eb142300	741	534
Zm00001eb153520	509	398
Zm00001eb228540	564	411
Zm00001eb228810	613	445
Zm00001eb281030	599	454
Zm00001eb313590	521	480
Zm00001eb262680	728	401
Zm00001eb357830	589	410
Zm00001eb427880	680	481
Zm00001eb405700	653	480
Zm00001eb015540	408	256
Zm00001eb306550	605	299
Zm00001eb324600	466	274
Zm00001eb419500	528	244
Zm00001eb299310	380	362
Zm00001eb235370	421	439
Zm00001eb242730	602	315
Zm00001eb382160	440	342
Zm00001eb054130	518	127
Zm00001eb359140	577	531
Zm00001eb174640	602	445
Zm00001eb221020	276	365
Zm00001eb390180	715	356
Zm00001eb017350	407	391
Zm00001eb035630	554	375
Zm00001eb108170	395	218
Zm00001eb197710	665	401
Zm00001eb254480	603	430
Zm00001eb375240	313	266
Zm00001eb384300	394	416
Zm00001eb100300	171	628
Zm00001eb145740	489	541
Zm00001eb209310	502	397
Zm00001eb268150	520	322
Zm00001eb037500	326	400
Zm00001eb099740	6	0
Zm00001eb160040	383	304
Zm00001eb286850	430	437
Zm00001eb367770	292	352
Zm00001eb403520	624	430
Zm00001eb077250	445	395
Zm00001eb112930	277	92
Zm00001eb425240	626	346
Zm00001eb104970	729	328
Zm00001eb044190	417	442
Zm00001eb369710	373	329
Zm00001eb417440	465	203
Zm00001eb071730	528	637
Zm00001eb196670	669	442
Zm00001eb415430	0	0
Zm00001eb419670	678	567
Zm00001eb342510	514	286
Zm00001eb406900	515	437
Zm00001eb099000	706	404
Zm00001eb257320	547	258
Zm00001eb000820	580	316
Zm00001eb331180	569	510
Zm00001eb361350	705	481
Zm00001eb046590	614	468
Zm00001eb274880	334	298
Zm00001eb416550	314	321
Zm00001eb089090	367	145
Zm00001eb100410	877	505
Zm00001eb213280	530	218
Zm00001eb402010	276	460
Zm00001eb149680	584	225
Zm00001eb149790	601	432
Zm00001eb276270	703	428
Zm00001eb113030	582	393
Zm00001eb216680	580	290
Zm00001eb091060	315	165
Zm00001eb343530	597	446
Zm00001eb150010	606	375
Zm00001eb292380	374	308
Zm00001eb327030	513	246
Zm00001eb400990	551	455
Zm00001eb421010	436	460
Zm00001eb018600	537	383
Zm00001eb395060	308	455
Zm00001eb059830	390	417
Zm00001eb175120	536	491
Zm00001eb404980	633	641
Zm00001eb072560	579	623
Zm00001eb105770	447	321
Zm00001eb112760	534	452
Zm00001eb166700	274	137
Zm00001eb223120	487	160
Zm00001eb272620	573	310
Zm00001eb008100	763	567
Zm00001eb085170	297	410
Zm00001eb085410	513	524
Zm00001eb210470	573	520
Zm00001eb399340	664	654
Zm00001eb433450	461	448
Zm00001eb051470	543	427
Zm00001eb099520	529	448
Zm00001eb200540	254	278
Zm00001eb278930	587	148
Zm00001eb362660	413	264
Zm00001eb044180	479	316
Zm00001eb160460	542	514
Zm00001eb193290	681	310
Zm00001eb038880	471	387
Zm00001eb047560	557	472
Zm00001eb078570	241	145
Zm00001eb131050	470	376
Zm00001eb431460	430	430
Zm00001eb183950	449	350
Zm00001eb186440	777	385
Zm00001eb264620	628	314
Zm00001eb268580	749	460
Zm00001eb000080	663	379
Zm00001eb197600	112	47
Zm00001eb397330	505	292
Zm00001eb113690	608	313
Zm00001eb157740	367	310
Zm00001eb322510	528	406
Zm00001eb108960	436	463
Zm00001eb321050	579	332
Zm00001eb321610	464	278
Zm00001eb354110	55	35
Zm00001eb363480	514	410
Zm00001eb385190	774	488
Zm00001eb073620	433	261
Zm00001eb248540	143	510
Zm00001eb173480	597	522
Zm00001eb268550	438	318
Zm00001eb295120	466	443
Zm00001eb369000	713	173
Zm00001eb374750	609	342
Zm00001eb104660	479	380
Zm00001eb367100	698	270
Zm00001eb082470	499	243
Zm00001eb094550	730	611
Zm00001eb108280	588	230
Zm00001eb149660	462	358
Zm00001eb220850	514	297
Zm00001eb032110	799	793
Zm00001eb420890	530	453
Zm00001eb173940	492	309
Zm00001eb210800	582	301
Zm00001eb039570	961	646
Zm00001eb078710	494	230
Zm00001eb034750	436	372
Zm00001eb289960	367	334
Zm00001eb022970	418	360
Zm00001eb228290	403	430
Zm00001eb343590	589	555
Zm00001eb062150	437	452
Zm00001eb403080	272	257
Zm00001eb004470	425	653
Zm00001eb161790	362	252
Zm00001eb397860	456	418
Zm00001eb076460	641	305
Zm00001eb206910	392	293
Zm00001eb292450	351	278
Zm00001eb191500	535	249
Zm00001eb013800	644	383
Zm00001eb144330	793	551
Zm00001eb153980	557	353
Zm00001eb220610	386	266
Zm00001eb398060	574	385
Zm00001eb311020	570	368
Zm00001eb362080	447	434
Zm00001eb219700	457	322
Zm00001eb388990	301	124
Zm00001eb328580	697	449
Zm00001eb337350	495	464
Zm00001eb110720	636	359
Zm00001eb063620	625	483
Zm00001eb169960	345	336
Zm00001eb208830	557	508
Zm00001eb179130	701	199
Zm00001eb251630	634	386
Zm00001eb131860	290	482
Zm00001eb199060	422	271
Zm00001eb247390	599	272
Zm00001eb241970	648	284
Zm00001eb326060	302	282
Zm00001eb270990	599	337
Zm00001eb279330	513	302
Zm00001eb306470	374	450
Zm00001eb026840	746	203
Zm00001eb147910	489	320
Zm00001eb199240	431	386
Zm00001eb214320	441	635
Zm00001eb137020	424	489
Zm00001eb423040	599	363
Zm00001eb077720	294	163
Zm00001eb373600	762	253
Zm00001eb388110	663	726
Zm00001eb008470	561	330
Zm00001eb032760	268	354
Zm00001eb070910	350	246
Zm00001eb290800	616	356
Zm00001eb360960	467	322
Zm00001eb086200	383	204
Zm00001eb189850	709	385
Zm00001eb234960	615	355
Zm00001eb356650	545	490
Zm00001eb415730	349	457
Zm00001eb086040	607	440
Zm00001eb088880	427	328
Zm00001eb216540	772	925
Zm00001eb005850	612	102
Zm00001eb071600	291	352
Zm00001eb151250	509	233
Zm00001eb256090	365	473
Zm00001eb273900	463	310
Zm00001eb200030	103	37
Zm00001eb285420	734	403
Zm00001eb381970	650	301
Zm00001eb398460	313	351
Zm00001eb415040	1148	450
Zm00001eb140340	517	474
Zm00001eb208860	500	398
Zm00001eb300640	201	191
Zm00001eb023890	394	355
Zm00001eb345980	434	309
Zm00001eb418410	348	319
Zm00001eb213200	500	369
Zm00001eb243050	575	428
Zm00001eb366660	449	298
Zm00001eb221300	427	402
Zm00001eb022820	321	255
Zm00001eb181640	729	363
Zm00001eb280030	668	482
Zm00001eb157720	514	375
Zm00001eb188690	707	327
Zm00001eb226780	687	445
Zm00001eb138630	534	418
Zm00001eb226030	434	308
Zm00001eb214910	489	402
Zm00001eb057630	641	353
Zm00001eb150880	502	375
Zm00001eb394170	688	308
Zm00001eb412800	423	301
Zm00001eb253530	505	424
Zm00001eb112180	508	271
Zm00001eb156340	547	463
Zm00001eb200830	386	189
Zm00001eb226000	461	583
Zm00001eb077920	607	546
Zm00001eb123000	1117	317
Zm00001eb067590	635	155
Zm00001eb165600	703	248
Zm00001eb195120	626	463
Zm00001eb294860	595	480
Zm00001eb014630	393	484
Zm00001eb009730	285	233
Zm00001eb156070	546	219
Zm00001eb221480	421	302
Zm00001eb042030	534	405
Zm00001eb304070	610	420
Zm00001eb396880	533	428
Zm00001eb126830	490	547
Zm00001eb234490	413	252
Zm00001eb204710	398	467
Zm00001eb404320	438	234
Zm00001eb085230	750	409
Zm00001eb147610	510	518
Zm00001eb203320	553	548
Zm00001eb154120	250	349
Zm00001eb293340	671	357
Zm00001eb081350	748	568
Zm00001eb106060	613	569
Zm00001eb082270	375	282
Zm00001eb358860	1267	472
Zm00001eb058000	436	265
Zm00001eb165870	427	227
Zm00001eb340730	494	293
Zm00001eb104520	745	522
Zm00001eb208390	617	311
Zm00001eb173390	479	275
Zm00001eb243690	462	322
Zm00001eb408940	845	280
Zm00001eb134020	444	205
Zm00001eb291320	704	665
Zm00001eb376490	628	430
Zm00001eb232980	589	429
Zm00001eb243840	1050	445
Zm00001eb251530	375	369
Zm00001eb005440	532	221
Zm00001eb017830	711	467
Zm00001eb085010	428	448
Zm00001eb207560	389	685
Zm00001eb274030	617	457
Zm00001eb399580	713	557
Zm00001eb068520	587	449
Zm00001eb012360	664	218
Zm00001eb364700	861	313
Zm00001eb026420	479	310
Zm00001eb126640	489	432
Zm00001eb283840	304	233
Zm00001eb061880	668	862
Zm00001eb067200	370	354
Zm00001eb139960	252	221
Zm00001eb286910	562	317
Zm00001eb014750	532	471
Zm00001eb269570	592	264
Zm00001eb356330	365	428
Zm00001eb160120	480	396
Zm00001eb236850	579	361
Zm00001eb236880	565	177
Zm00001eb146530	701	501
Zm00001eb208500	638	537
Zm00001eb281510	658	535
Zm00001eb008640	526	289
Zm00001eb093430	915	640
Zm00001eb177980	653	493
Zm00001eb389910	535	270
Zm00001eb208040	765	428
Zm00001eb266340	520	214
Zm00001eb006040	526	236
Zm00001eb359670	413	357
Zm00001eb005340	613	279
Zm00001eb404660	557	500
Zm00001eb022240	533	191
Zm00001eb368390	592	359
Zm00001eb361070	498	308
Zm00001eb059780	290	202
Zm00001eb072330	447	241
Zm00001eb275120	463	776
Zm00001eb189970	646	495
Zm00001eb256110	481	333
Zm00001eb007960	497	450
Zm00001eb244720	253	376
Zm00001eb397900	552	243
Zm00001eb347190	554	321
Zm00001eb316790	573	397
Zm00001eb198620	539	294
Zm00001eb059800	339	252
Zm00001eb220370	594	428
Zm00001eb283770	659	541
Zm00001eb345400	401	479
Zm00001eb049750	578	573
Zm00001eb121420	469	313
Zm00001eb312390	935	407
Zm00001eb137920	900	241
Zm00001eb281080	539	333
Zm00001eb404100	719	588
Zm00001eb334440	507	512
Zm00001eb388020	480	154
Zm00001eb187630	397	276
Zm00001eb185650	524	338
Zm00001eb186920	637	571
Zm00001eb314010	143	165
Zm00001eb058940	538	140
Zm00001eb354280	546	417
Zm00001eb141560	374	307
Zm00001eb169280	806	425
Zm00001eb224060	422	225
Zm00001eb304750	289	196
Zm00001eb042780	348	64
Zm00001eb007820	593	381
Zm00001eb094320	621	335
Zm00001eb154040	885	453
Zm00001eb173930	478	322
Zm00001eb230490	617	383
Zm00001eb286330	704	351
Zm00001eb340400	430	447
Zm00001eb410630	798	460
Zm00001eb003020	399	264
Zm00001eb162530	467	313
Zm00001eb219080	448	371
Zm00001eb227850	607	490
Zm00001eb319560	290	168
Zm00001eb356080	498	433
Zm00001eb370140	914	702
Zm00001eb319410	782	607
Zm00001eb090350	504	291
Zm00001eb173820	558	342
Zm00001eb395630	603	469
Zm00001eb412290	534	558
Zm00001eb128680	387	669
Zm00001eb145670	790	238
Zm00001eb029940	1	0
Zm00001eb140160	334	748
Zm00001eb250380	492	437
Zm00001eb399210	635	472
Zm00001eb384950	609	349
Zm00001eb386870	332	501
Zm00001eb433490	612	416
Zm00001eb290230	41	5
Zm00001eb012780	441	217
Zm00001eb167370	433	377
Zm00001eb365950	512	396
Zm00001eb053190	584	390
Zm00001eb128010	446	264
Zm00001eb143350	559	447
Zm00001eb190130	335	229
Zm00001eb202370	459	443
Zm00001eb094410	457	453
Zm00001eb110630	808	396
Zm00001eb118790	444	573
Zm00001eb126680	399	183
Zm00001eb173900	90	35
Zm00001eb322970	417	339
Zm00001eb327310	391	180
Zm00001eb393920	415	412
Zm00001eb409430	404	462
Zm00001eb077700	433	329
Zm00001eb210500	464	293
Zm00001eb006310	31	1283
Zm00001eb200250	773	717
Zm00001eb265500	535	411
Zm00001eb365760	534	507
Zm00001eb084630	267	241
Zm00001eb271200	371	303
Zm00001eb198950	422	399
Zm00001eb229530	445	268
Zm00001eb299300	804	724
Zm00001eb403560	508	472
Zm00001eb006680	767	145
Zm00001eb079750	430	416
Zm00001eb280810	820	538
Zm00001eb011460	630	481
Zm00001eb377970	782	400
Zm00001eb005860	516	608
Zm00001eb109670	209	262
Zm00001eb195960	721	624
Zm00001eb328920	511	546
Zm00001eb337890	396	522
Zm00001eb138110	456	452
Zm00001eb415760	724	313
Zm00001eb159120	1207	628
Zm00001eb013450	507	360
Zm00001eb028560	480	391
Zm00001eb181690	1032	286
Zm00001eb093320	472	404
Zm00001eb288940	483	279
Zm00001eb345630	562	336
Zm00001eb405350	527	426
Zm00001eb333260	276	101
Zm00001eb094460	580	371
Zm00001eb410330	586	485
Zm00001eb167850	545	339
Zm00001eb397660	462	217
Zm00001eb230310	656	440
Zm00001eb238020	513	290
Zm00001eb258330	410	305
Zm00001eb300280	257	194
Zm00001eb336730	471	436
Zm00001eb342360	782	306
Zm00001eb374990	331	33
Zm00001eb430300	319	472
Zm00001eb043850	680	381
Zm00001eb267510	461	337
Zm00001eb403460	650	320
Zm00001eb066870	552	507
Zm00001eb218720	526	400
Zm00001eb318570	301	1441
Zm00001eb425720	462	436
Zm00001eb043960	584	220
Zm00001eb064540	520	453
Zm00001eb066000	798	385
Zm00001eb199550	389	371
Zm00001eb365580	542	527
Zm00001eb386270	351	230
Zm00001eb061990	495	447
Zm00001eb252760	430	203
Zm00001eb013690	456	525
Zm00001eb127790	610	317
Zm00001eb321280	604	315
Zm00001eb157230	611	344
Zm00001eb325370	582	322
Zm00001eb363610	433	97
Zm00001eb406060	715	508
Zm00001eb316910	1051	379
Zm00001eb079430	633	239
Zm00001eb098100	731	290
Zm00001eb120630	453	213
Zm00001eb400610	244	160
Zm00001eb414570	513	478
Zm00001eb206880	520	294
Zm00001eb190190	511	520
Zm00001eb398250	443	160
Zm00001eb044470	533	386
Zm00001eb178960	513	322
Zm00001eb324260	522	282
Zm00001eb337030	462	409
Zm00001eb015000	156	72
Zm00001eb292230	486	499
Zm00001eb319610	432	359
Zm00001eb021350	422	136
Zm00001eb028310	617	319
Zm00001eb420350	435	350
Zm00001eb248750	383	290
Zm00001eb047140	549	252
Zm00001eb176940	173	137
Zm00001eb424650	450	408
Zm00001eb230950	545	357
Zm00001eb317630	590	448
Zm00001eb149940	449	427
Zm00001eb313370	584	385
Zm00001eb407890	896	461
Zm00001eb135290	442	349
Zm00001eb036440	216	277
Zm00001eb051770	432	363
Zm00001eb070780	947	578
Zm00001eb164950	1110	417
Zm00001eb406890	522	483
Zm00001eb067560	351	398
Zm00001eb201910	548	428
Zm00001eb241880	442	307
Zm00001eb383780	556	265
Zm00001eb398340	506	388
Zm00001eb161460	449	129
Zm00001eb250670	491	285
Zm00001eb336750	401	412
Zm00001eb005370	390	350
Zm00001eb111300	497	456
Zm00001eb033140	340	478
Zm00001eb040870	455	393
Zm00001eb112900	539	533
Zm00001eb377150	581	625
Zm00001eb268390	434	500
Zm00001eb406730	442	322
Zm00001eb144880	796	302
Zm00001eb208220	630	259
Zm00001eb274960	590	454
Zm00001eb032640	530	389
Zm00001eb299950	720	549
Zm00001eb397250	498	331
Zm00001eb127640	410	280
Zm00001eb162250	509	315
Zm00001eb178890	270	513
Zm00001eb217130	404	451
Zm00001eb283800	682	315
Zm00001eb386000	626	743
Zm00001eb430820	497	354
Zm00001eb041750	488	558
Zm00001eb375820	615	238
Zm00001eb390970	471	285
Zm00001eb388080	599	256
Zm00001eb061500	383	364
Zm00001eb151100	492	368
Zm00001eb159380	223	394
Zm00001eb246740	683	331
Zm00001eb321170	399	343
Zm00001eb020720	547	432
Zm00001eb021210	245	294
Zm00001eb151070	571	344
Zm00001eb389160	335	280
Zm00001eb014730	554	291
Zm00001eb042370	335	385
Zm00001eb241730	562	120
Zm00001eb367130	911	906
Zm00001eb107420	407	253
Zm00001eb241060	355	298
Zm00001eb370870	40	367
Zm00001eb378520	410	510
Zm00001eb048390	535	326
Zm00001eb084300	496	461
Zm00001eb066140	666	257
Zm00001eb292490	668	443
Zm00001eb020250	376	272
Zm00001eb212660	627	437
Zm00001eb402240	411	291
Zm00001eb182820	763	319
Zm00001eb139760	405	319
Zm00001eb262430	483	280
Zm00001eb412150	304	177
Zm00001eb010860	367	374
Zm00001eb288130	534	265
Zm00001eb388960	622	274
Zm00001eb189550	403	250
Zm00001eb206560	532	506
Zm00001eb211520	632	379
Zm00001eb365960	537	397
Zm00001eb045730	638	401
Zm00001eb198810	397	231
Zm00001eb211170	679	424
Zm00001eb405860	360	566
Zm00001eb042150	754	372
Zm00001eb106490	316	430
Zm00001eb416540	427	157
Zm00001eb210200	562	244
Zm00001eb215900	582	377
Zm00001eb322370	345	301
Zm00001eb412280	535	371
Zm00001eb259280	383	333
Zm00001eb352780	562	219
Zm00001eb133580	229	154
Zm00001eb172120	490	317
Zm00001eb370230	812	320
Zm00001eb380630	450	344
Zm00001eb053870	387	309
Zm00001eb309040	234	168
Zm00001eb410870	713	600
Zm00001eb089790	386	420
Zm00001eb055200	560	405
Zm00001eb216800	598	350
Zm00001eb281700	645	286
Zm00001eb095660	306	369
Zm00001eb173240	325	547
Zm00001eb282770	483	298
Zm00001eb177060	459	205
Zm00001eb333300	304	144
Zm00001eb023930	641	405
Zm00001eb166570	552	207
Zm00001eb221160	302	309
Zm00001eb144480	598	240
Zm00001eb153270	590	286
Zm00001eb166240	272	429
Zm00001eb307470	653	269
Zm00001eb384940	547	400
Zm00001eb172900	566	394
Zm00001eb434250	540	398
Zm00001eb038580	653	469
Zm00001eb128490	582	305
Zm00001eb379330	620	358
Zm00001eb000210	565	247
Zm00001eb001510	534	342
Zm00001eb206500	530	332
Zm00001eb374980	1085	661
Zm00001eb183100	493	271
Zm00001eb370620	701	367
Zm00001eb417140	434	323
Zm00001eb036780	91	47
Zm00001eb097550	552	401
Zm00001eb336160	366	385
Zm00001eb025540	290	243
Zm00001eb113780	10	300
Zm00001eb204300	562	299
Zm00001eb243350	329	284
Zm00001eb387340	582	361
Zm00001eb399570	375	388
Zm00001eb213480	617	316
Zm00001eb010340	336	322
Zm00001eb358410	491	272
Zm00001eb377210	535	331
Zm00001eb072840	324	236
Zm00001eb107350	343	144
Zm00001eb354650	944	892
Zm00001eb035080	503	348
Zm00001eb182010	504	341
Zm00001eb192780	476	303
Zm00001eb201880	403	239
Zm00001eb217340	682	487
Zm00001eb346550	466	304
Zm00001eb404680	481	549
Zm00001eb033700	360	546
Zm00001eb159830	674	289
Zm00001eb347310	510	143
Zm00001eb173650	435	451
Zm00001eb064470	591	242
Zm00001eb190430	238	140
Zm00001eb267460	457	222
Zm00001eb288180	516	456
Zm00001eb100770	766	394
Zm00001eb195370	392	281
Zm00001eb208350	367	834
